run,model,pattern,release_cv,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
33,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
34,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
35,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
36,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
37,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
38,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
39,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
40,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
41,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
42,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
43,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
44,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
45,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
46,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
47,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
48,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
49,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
50,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
51,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
52,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
53,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
54,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
55,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
56,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
57,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
58,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
59,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
60,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
61,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
62,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
63,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
64,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
65,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
66,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
67,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
68,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
69,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
70,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
71,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
72,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
73,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
74,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
75,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
76,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
77,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
78,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
79,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
80,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
81,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
82,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
83,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
84,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
85,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
86,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
87,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
88,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
89,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
90,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
91,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
92,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
93,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
94,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
95,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
96,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
97,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
98,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
99,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
100,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
101,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
102,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
103,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
104,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
105,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
106,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
107,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
108,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
109,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
110,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
111,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
112,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
113,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
114,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
115,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
116,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
117,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
118,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
119,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
120,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
121,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
122,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
123,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
124,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
125,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
126,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
127,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
128,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
129,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
130,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
131,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
132,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
133,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
134,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
135,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
136,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
137,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
138,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
139,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
140,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
141,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
142,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
143,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
144,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
145,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
146,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
147,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
148,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
149,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
150,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
151,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
152,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
153,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
154,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
155,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
156,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
157,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
158,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
159,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
160,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
161,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
162,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
163,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
164,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
165,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
166,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
167,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
168,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
169,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
170,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
171,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
172,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
173,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
174,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
175,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
176,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
177,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
178,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
179,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
180,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
181,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
182,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
183,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
184,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
185,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
186,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
187,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
188,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
189,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
190,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
191,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
192,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
193,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
194,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
195,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
196,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
197,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
198,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
199,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
200,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
201,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
202,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
203,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
204,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
205,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
206,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
207,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
208,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
209,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
210,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
211,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
212,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
213,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
214,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
215,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
216,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
217,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
218,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
219,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
220,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
221,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
222,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
223,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
224,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
225,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
226,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
227,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
228,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
229,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
230,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
231,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
232,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
233,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
234,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
235,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
236,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
237,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
238,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
239,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
240,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
241,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
242,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
243,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
244,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
245,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
246,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
247,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
248,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
249,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
250,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
251,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
252,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
253,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
254,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
255,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
256,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
257,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
258,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
259,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
260,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
261,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
262,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
263,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
264,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
265,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
266,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
267,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
268,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
269,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
270,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
271,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
272,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
273,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
274,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
275,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
276,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
277,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
278,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
279,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
280,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
281,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
282,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
283,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
284,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
285,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
286,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
287,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
288,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
289,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
290,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
291,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
292,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
293,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
294,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
295,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
296,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
297,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
298,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
299,Michaelis-Menten,Tonic,0.0,0.25,1.9639091742525672,0.0,1.6600000000000001,1.0
0,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
1,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
2,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
3,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
4,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
5,Transporter-state,Tonic,0.0,0.25,1.8526104814522804,0.0,2.2,0.5542665715124151
